timestamp_unix,timestamp_iso,participant_full_id,activity_counts,accelerometers_std_g,steps_count,missing_value_reason
1654354860000,2022-06-04T15:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654354920000,2022-06-04T15:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654354980000,2022-06-04T15:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355040000,2022-06-04T15:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355100000,2022-06-04T15:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355160000,2022-06-04T15:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355220000,2022-06-04T15:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355280000,2022-06-04T15:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355340000,2022-06-04T15:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355400000,2022-06-04T15:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355460000,2022-06-04T15:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355520000,2022-06-04T15:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355580000,2022-06-04T15:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355640000,2022-06-04T15:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355700000,2022-06-04T15:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654355760000,2022-06-04T15:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654355820000,2022-06-04T15:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654355880000,2022-06-04T15:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.003,2,
1654355940000,2022-06-04T15:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654356000000,2022-06-04T15:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.002,0,
1654356060000,2022-06-04T15:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654356120000,2022-06-04T15:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654356180000,2022-06-04T15:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654356240000,2022-06-04T15:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356300000,2022-06-04T15:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356360000,2022-06-04T15:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356420000,2022-06-04T15:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356480000,2022-06-04T15:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356540000,2022-06-04T15:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356600000,2022-06-04T15:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356660000,2022-06-04T15:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356720000,2022-06-04T15:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356780000,2022-06-04T15:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356840000,2022-06-04T15:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356900000,2022-06-04T15:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654356960000,2022-06-04T15:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357020000,2022-06-04T15:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357080000,2022-06-04T15:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357140000,2022-06-04T15:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357200000,2022-06-04T15:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357260000,2022-06-04T15:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357320000,2022-06-04T15:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357380000,2022-06-04T15:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357440000,2022-06-04T15:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357500000,2022-06-04T15:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357560000,2022-06-04T15:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357620000,2022-06-04T15:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357680000,2022-06-04T15:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357740000,2022-06-04T15:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357800000,2022-06-04T15:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357860000,2022-06-04T15:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357920000,2022-06-04T15:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654357980000,2022-06-04T15:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358040000,2022-06-04T15:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358100000,2022-06-04T15:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358160000,2022-06-04T15:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358220000,2022-06-04T15:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358280000,2022-06-04T15:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358340000,2022-06-04T15:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358400000,2022-06-04T16:00:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358460000,2022-06-04T16:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_worn_correctly
1654358520000,2022-06-04T16:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,141.0,0.203,24,
1654358580000,2022-06-04T16:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,156.0,0.272,32,
1654358640000,2022-06-04T16:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,142.0,0.222,32,
1654358700000,2022-06-04T16:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,119.0,0.205,31,
1654358760000,2022-06-04T16:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,109.0,0.143,18,
1654358820000,2022-06-04T16:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,133.0,0.18,29,
1654358880000,2022-06-04T16:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,140.0,0.133,23,
1654358940000,2022-06-04T16:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,144.0,0.115,14,
1654359000000,2022-06-04T16:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,156.0,0.207,30,
1654359060000,2022-06-04T16:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,151.0,0.209,27,
1654359120000,2022-06-04T16:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,137.0,0.182,23,
1654359180000,2022-06-04T16:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,114.0,0.032,1,
1654359240000,2022-06-04T16:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,117.0,0.043,7,
1654359300000,2022-06-04T16:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,136.0,0.065,7,
1654359360000,2022-06-04T16:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,154.0,0.084,11,
1654359420000,2022-06-04T16:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,146.0,0.063,0,
1654359480000,2022-06-04T16:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,133.0,0.054,3,
1654359540000,2022-06-04T16:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,138.0,0.045,3,
1654359600000,2022-06-04T16:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,140.0,0.047,7,
1654359660000,2022-06-04T16:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,128.0,0.058,8,
1654359720000,2022-06-04T16:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,122.0,0.057,3,
1654359780000,2022-06-04T16:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,136.0,0.046,17,
1654359840000,2022-06-04T16:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,133.0,0.051,0,
1654359900000,2022-06-04T16:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,90.0,0.027,0,
1654359960000,2022-06-04T16:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,125.0,0.055,8,
1654360020000,2022-06-04T16:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,108.0,0.081,12,
1654360080000,2022-06-04T16:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,30.0,0.028,3,
1654360140000,2022-06-04T16:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,2.0,0.002,0,
1654360200000,2022-06-04T16:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,48.0,0.042,7,
1654360260000,2022-06-04T16:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,66.0,0.072,14,
1654360320000,2022-06-04T16:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,93.0,0.074,8,
1654360380000,2022-06-04T16:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,19.0,0.011,0,
1654360440000,2022-06-04T16:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.009,0,
1654360500000,2022-06-04T16:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,21.0,0.015,0,
1654360560000,2022-06-04T16:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,12.0,0.02,4,
1654360620000,2022-06-04T16:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654360680000,2022-06-04T16:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654360740000,2022-06-04T16:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,32.0,0.02,0,
1654360800000,2022-06-04T16:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,2.0,0.001,0,
1654360860000,2022-06-04T16:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,23.0,0.016,0,
1654360920000,2022-06-04T16:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,41.0,0.036,3,
1654360980000,2022-06-04T16:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,28.0,0.008,0,
1654361040000,2022-06-04T16:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,17.0,0.005,0,
1654361100000,2022-06-04T16:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654361160000,2022-06-04T16:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,19.0,0.008,0,
1654361220000,2022-06-04T16:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,2.0,0.002,0,
1654361280000,2022-06-04T16:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.002,0,
1654361340000,2022-06-04T16:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654361400000,2022-06-04T16:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654361460000,2022-06-04T16:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.001,0,
1654361520000,2022-06-04T16:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,10.0,0.004,0,
1654361580000,2022-06-04T16:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,103.0,0.08,12,
1654361640000,2022-06-04T16:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,147.0,0.055,12,
1654361700000,2022-06-04T16:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,131.0,0.048,10,
1654361760000,2022-06-04T16:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,78.0,0.078,17,
1654361820000,2022-06-04T16:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,24.0,0.009,0,
1654361880000,2022-06-04T16:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,111.0,0.149,20,
1654361940000,2022-06-04T16:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,126.0,0.13,21,
1654362000000,2022-06-04T17:00:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,94.0,0.103,11,
1654362060000,2022-06-04T17:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,90.0,0.131,21,
1654362120000,2022-06-04T17:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,139.0,0.088,11,
1654362180000,2022-06-04T17:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,66.0,0.096,16,
1654362240000,2022-06-04T17:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654362300000,2022-06-04T17:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.002,0,
1654362360000,2022-06-04T17:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,26.0,0.033,4,
1654362420000,2022-06-04T17:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,110.0,0.168,18,
1654362480000,2022-06-04T17:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,42.0,0.061,8,
1654362540000,2022-06-04T17:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,67.0,0.058,4,
1654362600000,2022-06-04T17:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,98.0,0.164,25,
1654362660000,2022-06-04T17:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,103.0,0.066,3,
1654362720000,2022-06-04T17:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,26.0,0.014,0,
1654362780000,2022-06-04T17:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,140.0,0.135,21,
1654362840000,2022-06-04T17:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,135.0,0.047,6,
1654362900000,2022-06-04T17:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,139.0,0.043,3,
1654362960000,2022-06-04T17:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,127.0,0.05,6,
1654363020000,2022-06-04T17:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,93.0,0.094,15,
1654363080000,2022-06-04T17:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,129.0,0.052,4,
1654363140000,2022-06-04T17:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,125.0,0.064,12,
1654363200000,2022-06-04T17:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,151.0,0.094,26,
1654363260000,2022-06-04T17:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,81.0,0.085,14,
1654363320000,2022-06-04T17:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,120.0,0.114,12,
1654363380000,2022-06-04T17:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,117.0,0.061,16,
1654363440000,2022-06-04T17:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,105.0,0.129,16,
1654363500000,2022-06-04T17:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,106.0,0.094,14,
1654363560000,2022-06-04T17:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,138.0,0.065,6,
1654363620000,2022-06-04T17:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,142.0,0.136,24,
1654363680000,2022-06-04T17:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,92.0,0.083,11,
1654363740000,2022-06-04T17:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,138.0,0.124,24,
1654363800000,2022-06-04T17:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,142.0,0.159,35,
1654363860000,2022-06-04T17:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,139.0,0.184,38,
1654363920000,2022-06-04T17:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,145.0,0.218,35,
1654363980000,2022-06-04T17:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,100.0,0.091,13,
1654364040000,2022-06-04T17:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,105.0,0.054,6,
1654364100000,2022-06-04T17:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,75.0,0.057,7,
1654364160000,2022-06-04T17:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,97.0,0.037,6,
1654364220000,2022-06-04T17:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,133.0,0.118,17,
1654364280000,2022-06-04T17:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,109.0,0.064,12,
1654364340000,2022-06-04T17:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,109.0,0.076,7,
1654364400000,2022-06-04T17:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,111.0,0.082,13,
1654364460000,2022-06-04T17:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,105.0,0.063,10,
1654364520000,2022-06-04T17:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,96.0,0.064,4,
1654364580000,2022-06-04T17:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,95.0,0.067,10,
1654364640000,2022-06-04T17:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,120.0,0.051,4,
1654364700000,2022-06-04T17:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,130.0,0.057,7,
1654364760000,2022-06-04T17:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,126.0,0.082,8,
1654364820000,2022-06-04T17:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,95.0,0.042,7,
1654364880000,2022-06-04T17:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,64.0,0.033,0,
1654364940000,2022-06-04T17:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,62.0,0.035,0,
1654365000000,2022-06-04T17:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,136.0,0.065,13,
1654365060000,2022-06-04T17:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,70.0,0.042,2,
1654365120000,2022-06-04T17:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,94.0,0.068,10,
1654365180000,2022-06-04T17:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,138.0,0.12,19,
1654365240000,2022-06-04T17:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,135.0,0.093,11,
1654365300000,2022-06-04T17:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,129.0,0.061,2,
1654365360000,2022-06-04T17:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,120.0,0.08,2,
1654365420000,2022-06-04T17:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,113.0,0.159,20,
1654365480000,2022-06-04T17:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,133.0,0.174,23,
1654365540000,2022-06-04T17:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,87.0,0.061,8,
1654365600000,2022-06-04T18:00:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,107.0,0.089,13,
1654365660000,2022-06-04T18:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,138.0,0.102,17,
1654365720000,2022-06-04T18:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,141.0,0.223,33,
1654365780000,2022-06-04T18:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,134.0,0.204,33,
1654365840000,2022-06-04T18:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,140.0,0.161,33,
1654365900000,2022-06-04T18:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,140.0,0.16,32,
1654365960000,2022-06-04T18:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,123.0,0.163,30,
1654366020000,2022-06-04T18:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,123.0,0.158,23,
1654366080000,2022-06-04T18:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,11.0,0.006,0,
1654366140000,2022-06-04T18:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,10.0,0.004,0,
1654366200000,2022-06-04T18:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.004,0,
1654366260000,2022-06-04T18:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,23.0,0.01,0,
1654366320000,2022-06-04T18:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.004,0,
1654366380000,2022-06-04T18:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,24.0,0.018,2,
1654366440000,2022-06-04T18:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,85.0,0.129,14,
1654366500000,2022-06-04T18:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,73.0,0.13,18,
1654366560000,2022-06-04T18:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.003,0,
1654366620000,2022-06-04T18:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,113.0,0.107,15,
1654366680000,2022-06-04T18:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,142.0,0.135,17,
1654366740000,2022-06-04T18:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,65.0,0.083,14,
1654366800000,2022-06-04T18:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,94.0,0.058,6,
1654366860000,2022-06-04T18:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,142.0,0.084,21,
1654366920000,2022-06-04T18:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,122.0,0.059,8,
1654366980000,2022-06-04T18:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,136.0,0.097,16,
1654367040000,2022-06-04T18:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,150.0,0.198,32,
1654367100000,2022-06-04T18:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,139.0,0.162,26,
1654367160000,2022-06-04T18:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,152.0,0.214,37,
1654367220000,2022-06-04T18:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,136.0,0.174,21,
1654367280000,2022-06-04T18:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,51.0,0.084,12,
1654367340000,2022-06-04T18:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,72.0,0.034,3,
1654367400000,2022-06-04T18:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,134.0,0.072,13,
1654367460000,2022-06-04T18:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,118.0,0.066,14,
1654367520000,2022-06-04T18:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,82.0,0.138,19,
1654367580000,2022-06-04T18:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,135.0,0.29,34,
1654367640000,2022-06-04T18:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,148.0,0.266,38,
1654367700000,2022-06-04T18:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,107.0,0.092,18,
1654367760000,2022-06-04T18:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654367820000,2022-06-04T18:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654367880000,2022-06-04T18:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654367940000,2022-06-04T18:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368000000,2022-06-04T18:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368060000,2022-06-04T18:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368120000,2022-06-04T18:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368180000,2022-06-04T18:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368240000,2022-06-04T18:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368300000,2022-06-04T18:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368360000,2022-06-04T18:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368420000,2022-06-04T18:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368480000,2022-06-04T18:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368540000,2022-06-04T18:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368600000,2022-06-04T18:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368660000,2022-06-04T18:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368720000,2022-06-04T18:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368780000,2022-06-04T18:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368840000,2022-06-04T18:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368900000,2022-06-04T18:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654368960000,2022-06-04T18:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369020000,2022-06-04T18:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369080000,2022-06-04T18:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
